FID,PD_ID,Comment,Year,Name,Acres,Hectares,Plague,Manager,Perimeter,Activity,YearAcquir,sdeWildlif,Shape_area,Shape_len
551,28.0, ,2014.0,Damyonovich,6.02312342,2.43747157, ,OSMP,6359.83397977,2.0,1995,262366.209304,262366.206794,6359.83095149
552,29.0,surveyed by SH,2014.0,Johnson Dawson-north,26.69157938,10.80169894, ,OSMP,8762.47811622,2.0,1992,1162681.74162,1162680.5469,8762.47658411
553,3.0, ,2014.0,Andrus - mesa,5.79695963,2.34594633, ,OSMP,4840.69894609,2.0,1977,252514.50224,252514.55143,4840.6993768
554,30.0,surveyed by SH,2014.0,Johnson/Dawson - south,6.47537114,2.62048973, ,OSMP,7487.38410507,2.0,1992,282066.036015,282066.038722,7487.38397257
555,31.0, ,2014.0,Ditzel,12.75681758,5.16250091, ,OSMP,11183.1504145,2.0,1984,555684.864812,555684.750948,11183.150575
556,32.0, ,2014.0,Dodd,26.0905892,10.55848685, ,OSMP,7032.08487554,2.0,2006,1136501.59674,1136501.51951,7032.08593837
557,33.0, ,2014.0,Dover/Blacker,5.74257383,2.32393718, ,OSMP,5413.14712741,2.0,1985,250145.618195,250145.515617,5413.14614496
558,34.0, ,2014.0,East Beech,103.59210922,41.92223925, ,OSMP,20650.3387522,2.0,1988,4512454.21114,4512454.22771,20650.3388277
559,35.0, ,2014.0,East Beech - horseshoe,70.88059203,28.68435791, ,OSMP,23472.1401302,2.0,1988,3087546.23278,3087546.23872,23472.1388829
560,37.0, ,2014.0,East Rudd - south,4.18254204,1.69261471, ,OSMP,5919.01186014,2.0,1975,182190.808195,182190.802303,5919.01172878
561,40.0, ,2014.0,Flatirons Vista,3.60324436,1.45818126, ,OSMP,4289.73679464,2.0,1981,156956.698267,156956.696498,4289.73687537
562,41.0, ,2014.0,Gallagher,37.2490593,15.07415949, ,OSMP,9736.28008714,2.0,1997,1622562.48875,1622562.53278,9736.28034413
563,43.0, ,2014.0,Gilbert,25.41975047,10.28700805, ,OSMP,12770.310009,2.0,1973,1107279.90298,1107279.90154,12770.3100208
564,45.0, ,2014.0,Hart-Jones,8.78235358,3.5540924, ,OSMP,7179.06912727,2.0,1975,382558.00919,382557.791781,7179.06845458
565,46.0, ,2014.0,Hartnagle,14.70523327,5.95099677, ,OSMP,5453.58197096,2.0,1997,640557.421141,640557.398924,5453.58350312
566,49.0, ,2014.0,Hogan Brothers - north,7.80741125,3.15954724, ,OSMP,5428.74339395,2.0,1986,340089.475714,340089.473843,5428.74344602
567,51.0, ,2014.0,IBM,60.80054508,24.60510763, ,OSMP,38301.9762263,2.0,1998,2648461.03769,2648461.14981,38301.9740827
568,52.0, ,2014.0,IBM CE,28.80716929,11.65784781, ,OSMP,26082.8768251,2.0,1998,1254835.24717,1254835.27509,26082.8427512
569,54.0, ,2014.0,Jafay,237.45348313,96.09401532, ,OSMP,22925.8170424,2.0,1990,10343432.4905,10343432.3515,22925.8157027
570,56.0, ,2014.0,Jeffco,7.57503792,3.06550908, ,OSMP,4188.99376787,2.0,1990,329967.333873,329967.331769,4188.99377129
571,58.0,surveyed by SH,2014.0,Johnson - Bldr Res North,4.75972984,1.92619433, ,OSMP,3147.7363234,2.0,1992,207332.981629,207333.002507,3147.73494422
572,59.0, ,2014.0,Johnson - Bldr Res South,54.288516,21.96978296, ,OSMP,20654.1897687,2.0,1992,2364798.22699,2364798.29779,20654.189681
573,60.0, ,2014.0,Johnson - Monarch,11.31507155,4.579047, ,OSMP,8061.08941359,2.0,1992,492882.565381,492882.54525,8061.08957247
574,61.0, ,2014.0,Johnson - north,22.28660649,9.01906966, ,OSMP,6592.45552943,2.0,2000,970800.605546,970800.695566,6592.45585872
575,62.0,post snow mapping,2014.0,Klein - Dry Creek,0.50843261,0.20575538, ,OSMP,1861.4381672,2.0,1974,22147.2358139,22147.2359318,1861.43816734
576,67.0, ,2014.0,Mann,17.29366006,6.99849593, ,OSMP,9299.43434913,2.0,1973,753308.805036,753308.818877,9299.43330537
577,69.0, ,2014.0,McKenzie - north,38.12749516,15.42964987, ,OSMP,14651.4331669,2.0,1974,1660827.13758,1660827.04605,14651.4341752
578,70.0, ,2014.0,McKenzie - south,31.79534352,12.86711901, ,OSMP,6425.21571438,2.0,1974,1384999.51213,1384999.62379,6425.2146754
579,71.0, ,2014.0,Mesa Reservoir,31.40224866,12.70803917, ,OSMP,8805.28280535,2.0,2000,1367876.49121,1367876.48,8805.28325062
580,72.0,2 pdogs left,2014.0,Mesa Sand & Gravel,0.07105883,0.02875649, ,OSMP,323.65253231,2.0,1985,3095.32831585,3095.31016102,323.652280251
581,73.0, ,2014.0,Minnetrista,33.60943493,13.60125576, ,OSMP,16301.1408757,2.0,1985,1464021.21885,1464021.12936,16301.1398129
582,75.0, ,2014.0,NU West,6.30957799,2.55339562, ,OSMP,2384.91906287,2.0,1984,274844.102024,274844.11793,2384.91908776
583,76.0, ,2014.0,Oasis,60.52661086,24.49425039, ,OSMP,10401.9464954,2.0,2001,2636529.20376,2636528.62292,10401.9456002
584,81.0, ,2014.0,Reynolds,12.77750361,5.17087226, ,OSMP,4280.0473386,2.0,1977,556585.977945,556585.831089,4280.04677568
585,82.0, ,2014.0,Rolling Rock,2.27372107,0.92014227, ,OSMP,3882.31084907,2.0,1968,99042.8993415,99042.8934299,3882.3112194
586,84.0, ,2014.0,Ryan - middle,7.51027214,3.03929931, ,OSMP,4725.18806078,2.0,2001,327146.223962,327146.146004,4725.18743765
587,85.0, ,2014.0,Ryan - north,10.7822479,4.36342092, ,OSMP,5354.75128876,2.0,2001,469672.909897,469672.839968,5354.75064038
588,87.0, ,2014.0,Sams Lane / Van Vleet - east,10.25339087,4.14940007, ,OSMP,8275.65490844,2.0,1978,446635.932972,446635.919754,8275.65523311
589,88.0, ,2014.0,Schneider - east,29.01541346,11.74212123, ,OSMP,13194.2502634,2.0,2006,1263906.47561,1263906.35462,13194.2433753
590,89.0, ,2014.0,Schneider - west,57.68607457,23.34472614, ,OSMP,18718.7446544,2.0,1997,2512795.36039,2512795.35706,18718.7443833
591,9.0, ,2014.0,BC Hospital,0.11762181,0.04759986, ,OSMP,546.28101367,2.0,2002,5123.5854696,5123.58545235,546.281050357
592,92.0, ,2014.0,Stanger,0.30272507,0.12250849, ,OSMP,1122.39677417,2.0,1975,13186.6499916,13186.6511545,1122.39650653
593,93.0, ,2014.0,Steele - north,0.99299115,0.40184926, ,OSMP,1025.78932175,2.0,1999,43254.529922,43254.521525,1025.78932822
594,94.0, ,2014.0,Steele - south,43.33472946,17.53694282, ,OSMP,14952.0920894,2.0,1999,1887653.59714,1887653.26484,14952.0885589
595,95.0, ,2014.0,Steinbach,12.43100679,5.03064997, ,OSMP,5284.8580654,2.0,1984,541492.490223,541492.48992,5284.85790122
596,97.0, ,2014.0,Straty Cline,3.00949285,1.21789855, ,OSMP,3599.89979341,2.0,1998,131092.983515,131092.984087,3599.89855071
597,98.0,post snow mapping,2014.0,Suitts,0.2462898,0.09966995, ,OSMP,1026.10156317,2.0,1991,10728.3401878,10728.3408595,1026.10156393
598,99.0, ,2014.0,Superior Associates Mayhoffer,19.72793305,7.98361126, ,OSMP,6246.75245914,2.0,1993,859345.375686,859345.326287,6246.75239422
599,159.0, ,2015.0,Bison,0.06192198,0.02505894, ,OSMP,272.4436736,2.0,2001,2697.31155341,2697.31078804,272.443674172
600,160.0, ,2015.0,East Boulder Trailhead,1.08183957,0.43780494, ,OSMP,2678.92247069,2.0,1984,47124.74273,47124.7432608,2678.92247065
601,161.0, ,2015.0,NU West - East,0.40661872,0.16455276, ,OSMP,1446.48153125,2.0,1984,17712.2410017,17712.2405437,1446.48153221
602,162.0, ,2015.0,White Rocks - East,2.23850735,0.90589179, ,OSMP,2670.7057284,2.0,1984,97508.9900978,97508.9902839,2670.70572849
603,158.0, ,2015.0,Sombrero Marsh,2.79471477,1.13098094, ,OSMP,1786.22861253,2.0,2014,121737.289643,121737.288344,1786.22861272
604,1.0, ,2015.0,Abbott,1.81333871,0.73383214, ,OSMP,3579.07056885,2.0,2001,78989.2946067,78988.7182173,3579.0699379
605,10.0, ,2015.0,Belgrove - north,55.65928933,22.52451525, ,OSMP,17399.3217476,2.0,1980,2424508.85788,2424508.94526,17399.3231316
606,101.0, ,2015.0,Superior Associates - Kelsal,1.41057771,0.57084055, ,OSMP,4140.14343056,2.0,1993,61444.5129789,61444.5193788,4140.14422898
607,105.0, ,2015.0,Teller Farms - north,10.88140028,4.40354646, ,OSMP,6146.66148012,2.0,1984,473991.87255,473991.900092,6146.66219076
608,107.0, ,2015.0,Teller Farms - south,20.88672533,8.45255785, ,OSMP,11266.8274241,2.0,1984,909822.167115,909822.115922,11266.8269213
609,108.0, ,2015.0,Ute,1.09370731,0.44260764, ,OSMP,2735.73862194,2.0,1995,47641.6986277,47641.699652,2735.73862129
610,11.0, ,2015.0,Belgrove - south,0.87677356,0.35481767, ,OSMP,1394.7017945,2.0,1980,38192.0205575,38192.1034098,1394.7017967
611,110.0, ,2015.0,Valmont Butte - west,0.03879102,0.01569817, ,OSMP,252.89685125,2.0,2000,1689.72856283,1689.73027501,252.896524055
612,112.0, ,2015.0,Van Vleet - west,0.07008157,0.028361, ,OSMP,586.0056189,2.0,1978,3052.74348368,3052.74090741,586.005621999
613,115.0, ,2015.0,Waneka / Kelsall,6.42972349,2.60201678, ,OSMP,5208.57335629,2.0,1990,280077.633469,280077.634891,5208.57321078
614,116.0, ,2015.0,West Beech,7.8928286,3.19411441, ,OSMP,7540.09427568,2.0,1988,343810.250905,343810.238699,7540.09430289
615,118.0, ,2015.0,West Rudd - south,3.71551924,1.50361729, ,OSMP,2634.72913827,2.0,1975,161847.370868,161847.370829,2634.72913966
616,119.0, ,2015.0,Wood Brothers,46.32012642,18.74509011, ,OSMP,16066.9810726,2.0,1974,2017697.06215,2017696.63612,16066.98338
617,12.0, ,2015.0,BLIP East Beech - south,209.21994544,84.66830799, ,OSMP,58136.7859506,2.0,1973,9113580.97289,9113584.36884,58136.7881949
618,121.0, ,2015.0,IBM - Cottontail Trail,3.70816609,1.50064158, ,OSMP,3293.44509795,2.0,1998,161527.067103,161527.068848,3293.44461013
619,122.0, ,2015.0,Waldorf,33.569659,13.58515901, ,OSMP,16141.721608,2.0,2002,1462288.45055,1462288.49702,16141.720518
620,123.0, ,2015.0,Bennett,59.17058303,23.94548539, ,OSMP,38216.7237864,2.0,2007,2577459.84251,2577473.10819,38216.6946866
621,126.0, ,2015.0,Brewbaker,69.02302624,27.9326277, ,OSMP,35083.284084,2.0,2005,3006630.36165,3006630.99647,35083.2850848
622,129.0, ,2015.0,Jacob/Andrea,24.70159092,9.99637919, ,OSMP,9722.62087722,2.0,2005,1075996.98858,1075996.99646,9722.62079874
623,13.0, ,2015.0,BLIP Boulder Warehouse,231.49267655,93.68176248, ,OSMP,84437.6418467,2.0,1973,10083782.6175,10083780.6554,84437.6322148
624,133.0, ,2015.0,Eisenberg,42.09230219,17.03415034, ,OSMP,22201.3490579,2.0,2006,1833533.35483,1833533.34921,22201.3492056
625,134.0, ,2015.0,Eggleston 3,0.36514603,0.14776936, ,OSMP,1624.78821598,2.0,1990,15905.6959973,15905.6976306,1624.78822041
626,135.0, ,2015.0,Damyonovich - south,0.6455833,0.26125829, ,OSMP,1521.39256796,2.0,1995,28121.4988929,28121.4960848,1521.39260849
627,136.0, ,2015.0,Sams Lane/Van Vleet - west,14.1374358,5.72121729, ,OSMP,11530.7386703,2.0,1978,615824.218364,615824.240314,11530.7387201
628,138.0, ,2015.0,Schneider Family,40.96024781,16.57602419, ,OSMP,9087.59084044,2.0,2006,1784221.1269,1784221.25758,9087.5908024
629,139.0, ,2015.0,NIST,3.94693808,1.59726917, ,OSMP,4770.9070213,2.0,1994,171927.95426,171931.059767,4770.88443226
630,14.0, ,2015.0,BLIP Southwest,22.60362572,9.14736279, ,OSMP,8740.17473478,2.0,1973,984609.961945,984609.998004,8740.1747611
631,140.0, ,2015.0,Jewel Mountain - south,6.34030565,2.56583066, ,OSMP,4891.90860897,2.0,1999,276182.611587,276182.609476,4891.90861375
632,143.0,ERTL II - south or north?,2015.0,ERTL II - North,34.96876646,14.15135771, ,OSMP,13234.7409945,2.0,1954,1523233.38488,1523233.37393,13234.7410832
633,144.0, ,2015.0,Marble,5.66943728,2.29433987, ,OSMP,4118.6336184,2.0,1991,246960.078822,246959.70022,4118.62749032
634,145.0, ,2015.0,"Stepanek, Canino, Cito",33.54953544,13.5770153, ,OSMP,16947.0417386,2.0,1995,1461412.1836,1461411.91809,16947.0415513
635,147.0, ,2015.0,Weiser - south,0.70899427,0.2869198, ,OSMP,1128.93370616,2.0,2011,30883.6657315,30883.6667453,1128.93370652
636,148.0, ,2015.0,Short,2.5653228,1.03814931, ,OSMP,1464.00277809,2.0,2011,111744.989659,111745.01423,1464.00308037
637,149.0, ,2015.0,Abbott - north,4.75287378,1.92341978, ,OSMP,5548.4728736,2.0,2011,207034.364698,207034.353717,5548.47303634
638,15.0, ,2015.0,Axelson,367.777215,148.83415845, ,OSMP,121776.981422,2.0,1990,16020311.5946,16020311.4039,121776.978126
639,150.0, ,2015.0,Weiser - White Rocks,26.60124605,10.76514234, ,OSMP,8951.12751864,2.0,2013,1158745.69009,1158745.64311,8951.12752309
640,151.0, ,2015.0,Teller Farm - middle,0.89043411,0.3603459, ,OSMP,1547.76811683,2.0,1984,38787.1493231,38787.1546334,1547.76811962
641,152.0, ,2015.0,NU West - southwest,0.06941503,0.02809126, ,OSMP,346.31463774,2.0,1984,3023.70634164,3023.70644713,346.31463784
642,153.0, ,2015.0,Odd Fellows,13.72417522,5.55397666, ,OSMP,13131.6578243,2.0,2000,597822.511316,597822.681197,13131.656956
643,154.0, ,2015.0,Joder,16.91463101,6.84510831, ,OSMP,10013.5721444,2.0,2013,736798.361095,736798.379557,10013.5742206
644,156.0, ,2015.0,Joder - West,2.36203828,0.95588298, ,OSMP,4991.02812553,2.0,2013,102889.978286,102889.976032,4991.02812613
645,157.0, ,2015.0,NU West - North,2.82083068,1.14154967, ,OSMP,5157.98849595,2.0,1984,122874.891713,122874.892845,5157.98849667
646,17.0, ,2015.0,BVR 103 Corp - east,1.3283598,0.53756814, ,OSMP,2225.4597319,2.0,1973,57863.1224305,57863.1213625,2225.45987064
647,19.0, ,2015.0,BVR 103 Corp - south,17.24752628,6.97982625, ,OSMP,9439.65364756,2.0,1973,751299.251795,751299.23974,9439.65234233
648,2.0, ,2015.0,Andrus - north,13.30875417,5.38586173, ,OSMP,10172.9092155,2.0,1977,579727.221418,579727.012931,10172.9092687
649,20.0, ,2015.0,Axelson,3.48006738,1.4083333, ,OSMP,6589.39867775,2.0,1990,151591.131885,151591.128888,6589.39867977
650,21.0, ,2015.0,BVR 103 Corp - north,29.79428306,12.05731858, ,OSMP,36273.6420122,2.0,1973,1297833.02677,1297833.77876,36273.638626
651,23.0, ,2015.0,"Canino, Iancito, Richardson",105.23993084,42.589089, ,OSMP,17152.3255018,2.0,1979,4584232.90383,4584233.05038,17152.3253756
652,25.0, ,2015.0,Cosslett Knaus,48.8030463,19.74989214, ,OSMP,12226.3147522,2.0,1990,2125852.17133,2125852.1935,12226.3144417
653,26.0, ,2015.0,Cowles,33.2207483,13.44395986, ,OSMP,7439.69665734,2.0,1991,1447089.9974,1447090.00757,7439.69630619
654,27.0, ,2015.0,Culver,36.303775,14.6916165, ,OSMP,31472.1699136,2.0,1992,1581386.14919,1581386.11363,31472.1714543
655,28.0, ,2015.0,Damyonovich,6.44688041,2.60895994, ,OSMP,10604.499213,2.0,1995,280824.988275,280824.987514,10604.4987874
656,29.0, ,2015.0,Johnson Dawson-north,21.55811219,8.72425848, ,OSMP,11074.2520381,2.0,1992,939067.052165,939067.61056,11074.255517
657,3.0, ,2015.0,Andrus - mesa,27.14950739,10.98701583, ,OSMP,10355.4227951,2.0,1977,1182626.90584,1182627.81127,10355.4241383
658,30.0, ,2015.0,Johnson/Dawson - south,10.54949796,4.26923036, ,OSMP,9537.90624033,2.0,1992,459534.348222,459534.292903,9537.90738473
659,31.0, ,2015.0,Ditzel,8.93496559,3.61585229, ,OSMP,9842.97075946,2.0,1984,389205.51401,389205.544161,9842.97088703
660,32.0, ,2015.0,Dodd,23.67912614,9.58260237, ,OSMP,11944.0075897,2.0,2006,1031458.66948,1031458.60882,11944.0073412
661,33.0, ,2015.0,Dover/Blacker,1.23537936,0.49994029, ,OSMP,2253.88722805,2.0,1985,53812.9034859,53812.9095151,2253.88722549
662,34.0, ,2015.0,East Beech,151.17846127,61.17975269, ,OSMP,40079.4033175,2.0,1988,6585307.47234,6585307.43154,40079.4034493
663,35.0, ,2015.0,East Beech - horseshoe,64.09712871,25.9391877, ,OSMP,23013.6477342,2.0,1988,2792059.74373,2792059.75842,23013.6471344
664,37.0, ,2015.0,East Rudd - south,0.62892009,0.25451493, ,OSMP,1294.86695767,2.0,1975,27395.6509866,27395.6496494,1294.86695864
665,4.0, ,2015.0,Aweida II,7.21099221,2.91818501, ,OSMP,5527.2058791,2.0,1993,314109.563321,314109.56431,5527.20620284
666,40.0, ,2015.0,Flatirons Vista,3.38359596,1.36929271, ,OSMP,4324.5784811,2.0,1981,147388.850995,147388.850583,4324.57869749
667,41.0, ,2015.0,Gallagher,34.52753459,13.97279751, ,OSMP,10266.5744249,2.0,1997,1504013.58395,1504013.39073,10266.5710893
668,42.0, ,2015.0,Gallucci,2.03375462,0.8230313, ,OSMP,3836.08114107,2.0,1968,88589.9941521,88589.9969783,3836.08125726
669,43.0, ,2015.0,Gilbert,26.56257128,10.74949122, ,OSMP,16260.1109162,2.0,1973,1157060.96931,1157060.9766,16260.1107228
670,45.0, ,2015.0,Hart-Jones,8.83491861,3.57536471, ,OSMP,8355.08441817,2.0,1975,384847.760336,384847.515236,8355.08399596
671,46.0, ,2015.0,Hartnagle,16.94305318,6.85661036, ,OSMP,5091.11465203,2.0,1997,738036.464028,738036.444211,5091.11457983
672,49.0, ,2015.0,Hogan Brothers - north,5.95924215,2.41161974, ,OSMP,7172.10224143,2.0,1986,259583.537466,259583.549932,7172.10213551
673,51.0, ,2015.0,IBM,55.61869683,22.50808805, ,OSMP,36520.0841481,2.0,1998,2422740.91152,2422740.74302,36520.077287
674,52.0, ,2015.0,IBM CE,30.8264232,12.47501087, ,OSMP,27431.3980196,2.0,1998,1342793.57335,1342793.62321,27431.3984831
675,54.0, ,2015.0,Jafay,243.64971623,98.60154189, ,OSMP,28949.7253829,2.0,1990,10613339.3333,10613339.1854,28949.7236327
676,56.0, ,2015.0,Jeffco,3.69613084,1.49577108, ,OSMP,3924.91505484,2.0,1990,161002.814509,161002.815594,3924.9150564
677,58.0, ,2015.0,Johnson - Bldr Res North,5.09320693,2.06114772, ,OSMP,5072.98987485,2.0,1992,221859.168675,221859.206244,5072.99030072
678,59.0, ,2015.0,Johnson - Bldr Res South,46.81253371,18.94436027, ,OSMP,26759.5863763,2.0,1992,2039145.8817,2039145.81177,26759.5862035
679,60.0, ,2015.0,Johnson - Monarch,9.97289478,4.03588733, ,OSMP,11037.5602599,2.0,1992,434417.925548,434417.559039,11037.5641453
680,61.0, ,2015.0,Johnson - north,10.27231353,4.1570578, ,OSMP,9180.41976341,2.0,2000,447460.192719,447460.187411,9180.41983486
681,62.0, ,2015.0,Klein - Dry Creek,0.35687939,0.14442397, ,OSMP,597.00273351,2.0,1974,15545.6047231,15545.6041403,597.002733742
682,67.0, ,2015.0,Mann,11.58085653,4.68660636, ,OSMP,13139.422627,2.0,1973,504460.093921,504460.092606,13139.4219821
683,69.0, ,2015.0,McKenzie - north,29.42661818,11.90852988, ,OSMP,13785.8665771,2.0,1974,1281818.35567,1281818.36063,13785.8648892
684,7.0, ,2015.0,Axelson - Coot Lake,0.277794,0.11241925, ,OSMP,607.88752252,2.0,1990,12100.6591616,12100.6584419,607.887522632
685,70.0, ,2015.0,McKenzie - south,30.80389105,12.46589243, ,OSMP,7301.86240873,2.0,1974,1341812.17782,1341812.12679,7301.86190798
686,71.0, ,2015.0,Mesa Reservoir,31.22978098,12.63824397, ,OSMP,10881.5865708,2.0,2000,1360363.82411,1360363.8179,10881.587318
687,72.0, ,2015.0,Mesa Sand & Gravel,0.04234944,0.01713821, ,OSMP,296.73211955,2.0,1985,1844.72912932,1844.73439052,296.732333534
688,73.0, ,2015.0,Minnetrista,29.65724298,12.00186042, ,OSMP,18003.1393245,2.0,1985,1291864.38235,1291864.33668,18003.1384876
689,75.0, ,2015.0,NU West,6.4575872,2.61329282, ,OSMP,2441.93435515,2.0,1984,281291.370414,281291.373245,2441.93435719
690,76.0, ,2015.0,Oasis,60.60811104,24.52723234, ,OSMP,11236.3731086,2.0,2001,2640078.6107,2640078.75667,11236.3683324
691,81.0, ,2015.0,Reynolds,11.27804652,4.5640635, ,OSMP,4381.08621779,2.0,1977,491269.626313,491269.74139,4381.08700314
692,82.0, ,2015.0,Rolling Rock,1.56532128,0.63346305, ,OSMP,3712.78764852,2.0,1968,68185.1243978,68185.1220514,3712.78790338
693,84.0, ,2015.0,Ryan - middle,9.99932434,4.04658299, ,OSMP,4401.70335424,2.0,2001,435568.770139,435568.826017,4401.70335613
694,86.0, ,2015.0,Ryan - south,15.02578719,6.08072034, ,OSMP,3894.70267797,2.0,2001,654520.685756,654520.67195,3894.70286079
695,87.0, ,2015.0,Sams Lane / Van Vleet - east,12.8776728,5.21140929, ,OSMP,6358.47418718,2.0,1978,560949.17916,560949.183205,6358.47427907
696,88.0, ,2015.0,Schneider - east,27.98623463,11.32562734, ,OSMP,19850.1538586,2.0,2006,1219075.61757,1219075.50424,19849.8816599
697,89.0, ,2015.0,Schneider - west,66.11901988,26.75741803, ,OSMP,31557.1641633,2.0,1997,2880132.97566,2880132.9856,31557.1634343
698,9.0, ,2015.0,BC Hospital,0.3929059,0.15900338, ,OSMP,1116.95678524,2.0,2002,17114.9060672,17114.9126692,1116.95681419
699,92.0, ,2015.0,Stanger,0.54010381,0.21857226, ,OSMP,1080.30511551,2.0,1975,23526.8269469,23526.827936,1080.3051167
700,93.0, ,2015.0,Steele - north,5.4571955,2.20844867, ,OSMP,5723.25797101,2.0,1999,237714.48276,237714.485092,5723.25675778
701,94.0, ,2015.0,Steele - south,47.85293856,19.36539717, ,OSMP,15100.3909897,2.0,1999,2084465.45023,2084465.66572,15100.391215
702,95.0, ,2015.0,Steinbach,12.72919962,5.15132432, ,OSMP,7890.28653251,2.0,1984,554481.715227,554481.717549,7890.2862684
703,97.0, ,2015.0,Straty Cline,2.08558014,0.84400434, ,OSMP,3709.49324669,2.0,1998,90847.5035327,90847.507478,3709.49340072
704,98.0, ,2015.0,Suitts,0.16759547,0.06782348, ,OSMP,1040.4614913,2.0,1991,7300.42726663,7300.42932571,1040.46129662
705,99.0, ,2015.0,Superior Associates Mayhoffer,18.05347381,7.30598164, ,OSMP,7448.4273397,2.0,1993,786406.194676,786406.173538,7448.42711623
706,16.0, ,2015.0,BVR 103 Corp - L Pasture South,43.77124307,17.71359361, ,OSMP,38150.750802,2.0,1973,1906667.72679,1906667.72158,38150.7505217
707,132.0, ,2015.0,Colorado Open Lands III,0.21992673,0.08900119, ,OSMP,411.42240171,2.0,1985,9579.96476239,9579.96983932,411.422796091
708,99.0, ,2016.0,Superior Associates Mayhoffer,23.83054248,9.64387839, ,OSMP,0.0,2.0,1993,1038054.29346,1038054.2784,7725.20043953
709,98.0,a,2016.0,Suiits,0.55222055,0.22347573, ,OSMP,0.0,2.0,1991,24054.6296412,24054.6309423,1172.7205686
710,97.0, ,2016.0,Straty Cline,2.19725996,0.88919956, ,OSMP,0.0,2.0,1998,95712.2727069,95712.2611841,4269.17611853
711,95.0, ,2016.0,Steinbach,7.72782715,3.12734069, ,OSMP,0.0,2.0,1984,336622.79586,336622.804027,8777.03213909
712,94.0, ,2016.0,Steele - south,47.45555991,19.20458374, ,OSMP,0.0,2.0,1999,2067155.96996,2067155.92091,17283.8541045
713,93.0, ,2016.0,Steele - north,9.96087147,4.03102167, ,OSMP,0.0,2.0,1999,433893.851946,433893.825733,9564.75636053
